air_pollution_class,concatenate_pollutant_aggregation,country_fake,download_raw_data,google_map,sampling_point,air_pollutant_group,air_quality_station_area,air_quality_station_type,aq_station_name,city,country_colour,country,data_aggregation_label,download_raw_data_1,google_map_1,sampling_point_1,unit_of_airpollution_level,uom_corrected,year_of_statistics,latitude,longitude,geometry_generated,air_pollution_level,threshold_1,threshold_3,year,region
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE010LK&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.661299999999997+-8.6316000000000006,SPO.IE.IE010LKSample1_6001,PM2.5,Urban,Traffic,Limerick Henry Street,Limerick,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.661299999999997+-8.6316000000000006,SPO.IE.IE010LKSample1_6001,ug/m3,ug/m3,2022,52.6613,-8.6316,NA,8.417,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE011CP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.424799999999998+-7.9377000000000004,SPO.IE.IE011CPSample1_6001,PM2.5,Suburban,Background,Westmeath Athlone,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.424799999999998+-7.9377000000000004,SPO.IE.IE011CPSample1_6001,ug/m3,ug/m3,2022,53.4248,-7.9377,NA,8.971,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE012CK&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.134+-8.6407000000000007,SPO.IE.IE012CKSample1_6001,PM2.5,Suburban,Background,Cork Mallow,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.134+-8.6407000000000007,SPO.IE.IE012CKSample1_6001,ug/m3,ug/m3,2022,52.134,-8.6407,NA,7.455,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE012CP&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.337400000000002+-6.4615999999999998,SPO.IE.IE012CPSample1_6001,PM2.5,Suburban,Background,Wexford Wexford Town Opera House,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.337400000000002+-6.4615999999999998,SPO.IE.IE012CPSample1_6001,ug/m3,ug/m3,2022,52.3374,-6.4616,NA,9.696,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE027D&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.434399999999997+-6.2304000000000004,SPO.IE.IE027DSample1_6001,PM2.5,Suburban,Background,Dublin Dublin Airport,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.434399999999997+-6.2304000000000004,SPO.IE.IE027DSample1_6001,ug/m3,ug/m3,2022,53.4344,-6.2304,NA,6.647,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE028D&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.352699999999999+-6.2039,SPO.IE.IE028DSample1_6001,PM2.5,Urban,Traffic,Dublin Dublin Port,Dublin,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.352699999999999+-6.2039,SPO.IE.IE028DSample1_6001,ug/m3,ug/m3,2022,53.3527,-6.2039,NA,8.309,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0028A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.353900000000003+-6.2781000000000002,SPO.IE.IE0028ASample2_6001,PM2.5,Urban,Background,Dublin Rathmines Wynnefield Road,Dublin,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.353900000000003+-6.2781000000000002,SPO.IE.IE0028ASample2_6001,ug/m3,ug/m3,2022,53.3539,-6.2781,NA,7.532,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0036A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.340499999999999+-6.3522999999999996,SPO.IE.IE0036ASample2_6001,PM2.5,Suburban,Background,Dublin Ballyfermot Library,Dublin,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.340499999999999+-6.3522999999999996,SPO.IE.IE0036ASample2_6001,ug/m3,ug/m3,2022,53.3405,-6.3523,NA,7.512,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0095A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.364400000000003+-6.3490000000000002,SPO.IE.IE0095ASample1_6001,PM2.5,Suburban,Background,Dublin Phoenix Park Ordnance Survey Road,Dublin,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.364400000000003+-6.3490000000000002,SPO.IE.IE0095ASample1_6001,ug/m3,ug/m3,2022,53.3644,-6.349,NA,6.29,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0106A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.368200000000002+-6.2279,SPO.IE.IE0106ASample1_6001,PM2.5,Suburban,Background,Dublin Marino Brian Road,Dublin,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.368200000000002+-6.2279,SPO.IE.IE0106ASample1_6001,ug/m3,ug/m3,2022,53.3682,-6.2279,NA,8.874,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0108A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.639200000000002+-8.9542000000000002,SPO.IE.IE0108ASample2_6001,PM2.5,Rural,Industrial,Limerick Shannon Estuary Asketon,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.639200000000002+-8.9542000000000002,SPO.IE.IE0108ASample2_6001,ug/m3,ug/m3,2022,52.6392,-8.9542,NA,5.454,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0110A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.881900000000002+-8.4571000000000005,SPO.IE.IE0110ASample1_6001,PM2.5,Suburban,Background,Cork Ballinlough Heatherton Park,Cork,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.881900000000002+-8.4571000000000005,SPO.IE.IE0110ASample1_6001,ug/m3,ug/m3,2022,51.8819,-8.4571,NA,5.419,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0127A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.311799999999998+-6.2352999999999996,SPO.IE.IE0127ASample2_6001,PM2.5,Suburban,Background,Dublin Clonskeagh Road Richview,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.311799999999998+-6.2352999999999996,SPO.IE.IE0127ASample2_6001,ug/m3,ug/m3,2022,53.3118,-6.2353,NA,6.986,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0131A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.385599999999997+-6.3699000000000003,SPO.IE.IE0131ASample2_6001,PM2.5,Suburban,Traffic,Dublin Blanchardstown River Road,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.385599999999997+-6.3699000000000003,SPO.IE.IE0131ASample2_6001,ug/m3,ug/m3,2022,53.3856,-6.3699,NA,7.846,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0132A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.285800000000002+-6.1318999999999999,SPO.IE.IE0132ASample2_6001,PM2.5,Suburban,Background,Dublin Dun Laoghaire The Glen,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.285800000000002+-6.1318999999999999,SPO.IE.IE0132ASample2_6001,ug/m3,ug/m3,2022,53.2858,-6.1319,NA,7.736,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0136A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.280500000000004+-6.3587999999999996,SPO.IE.IE0136ASample2_6001,PM2.5,Suburban,Background,Dublin Tallaght Old Bawn Road,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.280500000000004+-6.3587999999999996,SPO.IE.IE0136ASample2_6001,ug/m3,ug/m3,2022,53.2805,-6.3588,NA,6.233,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IE&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA.IE.IE0145A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/53.703899999999997+-9.0127000000000006,SPO.IE.IE0145ASample1_6001,PM2.5,Rural,Background,Mayo Claremorris,NA,NA,Ireland,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/53.703899999999997+-9.0127000000000006,SPO.IE.IE0145ASample1_6001,ug/m3,ug/m3,2022,53.7039,-9.0127,NA,5.367,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-LU0101A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.597700000000003+6.1375999999999999,SPO-LU0101A_06001_100,PM2.5,Urban,Background,Luxembourg Bonnevoie,Luxembourg,NA,Luxembourg,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.597700000000003+6.1375999999999999,SPO-LU0101A_06001_100,ug/m3,ug/m3,2022,49.5977,6.1376,NA,6.673,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-LU0102A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.505000000000003+5.9768999999999997,SPO-LU0102A_06001_101,PM2.5,Urban,Background,Esch/Alzette,NA,NA,Luxembourg,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.505000000000003+5.9768999999999997,SPO-LU0102A_06001_101,ug/m3,ug/m3,2022,49.505,5.9769,NA,7.281,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-LU0105A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.722299999999997+6.3052999999999999,SPO-LU0105A_06001_101,PM2.5,Rural,Background,Beidweiler,NA,NA,Luxembourg,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.722299999999997+6.3052999999999999,SPO-LU0105A_06001_101,ug/m3,ug/m3,2022,49.7223,6.3053,NA,7.062,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LU&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-LU0109A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/49.611600000000003+6.1185,SPO-LU0109A_06001_100,PM2.5,Urban,Traffic,Luxembourg Pl. Winston Churchill,Luxembourg,NA,Luxembourg,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/49.611600000000003+6.1185,SPO-LU0109A_06001_100,ug/m3,ug/m3,2022,49.6116,6.1185,NA,9.94,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00007&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.381300000000003+4.8452000000000002,SPO-NL00007_06001_100,PM2.5,Urban,Traffic,Amsterdam-Einsteinweg,Greater Amsterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.381300000000003+4.8452000000000002,SPO-NL00007_06001_100,ug/m3,ug/m3,2022,52.3813,4.8452,NA,9.592,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00014&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.359699999999997+4.8662000000000001,SPO-NL00014_06001_101,PM2.5,Urban,Background,Amsterdam-Vondelpark,Greater Amsterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.359699999999997+4.8662000000000001,SPO-NL00014_06001_101,ug/m3,ug/m3,2022,52.3597,4.8662,NA,9.651,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00016&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.393999999999998+4.8701999999999996,SPO-NL00016_06001_100,PM2.5,Urban,Background,Amsterdam-Westerpark,Greater Amsterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.393999999999998+4.8701999999999996,SPO-NL00016_06001_100,ug/m3,ug/m3,2022,52.394,4.8702,NA,8.386,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00136&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.887999999999998+5.9705000000000004,SPO-NL00136_06001_101,PM2.5,Urban,Traffic,Heerlen-Looierstraat,Greater Heerlen,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.887999999999998+5.9705000000000004,SPO-NL00136_06001_101,ug/m3,ug/m3,2022,50.888,5.9705,NA,9.281,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00138&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/50.900300000000001+5.9869000000000003,SPO-NL00138_06001_101,PM2.5,Urban,Background,Heerlen-Jamboreepad,Greater Heerlen,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/50.900300000000001+5.9869000000000003,SPO-NL00138_06001_101,ug/m3,ug/m3,2022,50.9003,5.9869,NA,7.605,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00404&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.077100000000002+4.2892000000000001,SPO-NL00404_06001_102,PM2.5,Urban,Background,Den Haag-Rebecquestraat,Greater 's-Gravenhage,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.077100000000002+4.2892000000000001,SPO-NL00404_06001_102,ug/m3,ug/m3,2022,52.0771,4.2892,NA,7.382,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00418&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.914200000000001+4.4798999999999998,SPO-NL00418_06001_102,PM2.5,Urban,Background,Rotterdam-Schiedamsevest,Greater Rotterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.914200000000001+4.4798999999999998,SPO-NL00418_06001_102,ug/m3,ug/m3,2022,51.9142,4.4799,NA,8.873,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00444&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.296599999999998+4.5107999999999997,SPO-NL00444_06001_102,PM2.5,Rural,Background,De Zilk-Vogelaarsdreef,NA,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.296599999999998+4.5107999999999997,SPO-NL00444_06001_102,ug/m3,ug/m3,2022,52.2966,4.5108,NA,9.275,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00448&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.927100000000003+4.4612999999999996,SPO-NL00448_06001_102,PM2.5,Urban,Traffic,Rotterdam-Bentinckplein,Greater Rotterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.927100000000003+4.4612999999999996,SPO-NL00448_06001_102,ug/m3,ug/m3,2022,51.9271,4.4613,NA,9.656,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00485&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.867400000000004+4.3552,SPO-NL00485_06001_100,PM2.5,Urban,Background,Hoogvliet-Leemkuil,Greater Rotterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.867400000000004+4.3552,SPO-NL00485_06001_100,ug/m3,ug/m3,2022,51.8674,4.3552,NA,9.164,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00489&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.869399999999999+4.5800999999999998,SPO-NL00489_06001_100,PM2.5,Urban,Traffic,Ridderkerk-Hogeweg,Greater Rotterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.869399999999999+4.5800999999999998,SPO-NL00489_06001_100,ug/m3,ug/m3,2022,51.8694,4.5801,NA,9.423,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00491&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.938499999999998+4.4306999999999999,SPO-NL00491_06001_100,PM2.5,Urban,Traffic,Rotterdam-Oost Sidelinge A13,Greater Rotterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.938499999999998+4.4306999999999999,SPO-NL00491_06001_100,ug/m3,ug/m3,2022,51.9385,4.4307,NA,9.555,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00494&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.921399999999998+4.4013999999999998,SPO-NL00494_06001_101,PM2.5,Urban,Background,Schiedam-Alphons Arienstraat,Greater Rotterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.921399999999998+4.4013999999999998,SPO-NL00494_06001_101,ug/m3,ug/m3,2022,51.9214,4.4014,NA,9.997,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00495&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.932000000000002+4.2279999999999998,SPO-NL00495_06001_100,PM2.5,Urban,Background,Maassluis-Kwartellaan,NA,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.932000000000002+4.2279999999999998,SPO-NL00495_06001_100,ug/m3,ug/m3,2022,51.932,4.228,NA,9.347,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00496&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/51.977800000000002+4.1219000000000001,SPO-NL00496_06001_100,PM2.5,Suburban,Industrial,Hoek v. Holland-Berghaven,Greater Rotterdam,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/51.977800000000002+4.1219000000000001,SPO-NL00496_06001_100,ug/m3,ug/m3,2022,51.9778,4.1219,NA,9.939,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00538&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.803699999999999+5.0505000000000004,SPO-NL00538_06001_101,PM2.5,Rural,Background,Wieringerwerf-Medemblikkerweg,NA,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.803699999999999+5.0505000000000004,SPO-NL00538_06001_101,ug/m3,ug/m3,2022,52.8037,5.0505,NA,8.113,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00556&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.563600000000001+4.8616999999999999,SPO-NL00556_06001_600,PM2.5,Rural,Background,De Rijp-Oostdijkje,Greater Alkmaar,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.563600000000001+4.8616999999999999,SPO-NL00556_06001_600,ug/m3,ug/m3,2022,52.5636,4.8617,NA,7.849,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00570&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.4893+4.6405000000000003,SPO-NL00570_06001_100,PM2.5,Urban,Background,Beverwijk West-Creutzberglaan,Greater Heemskerk,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.4893+4.6405000000000003,SPO-NL00570_06001_100,ug/m3,ug/m3,2022,52.4893,4.6405,NA,9.594,NA,NA,2022,West
2,PM2.5 : P1Y,NA,http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2022&Year_to=2022&Station=STA-NL00641&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=,http://www.google.com/maps/place/52.201500000000003+4.9874000000000001,SPO-NL00641_06001_101,PM2.5,Urban,Traffic,Breukelen-Snelweg,NA,NA,Netherlands,Annual mean / 1 calendar year,NA,http://www.google.com/maps/place/52.201500000000003+4.9874000000000001,SPO-NL00641_06001_101,ug/m3,ug/m3,2022,52.2015,4.9874,NA,8.472,NA,NA,2022,West
